,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total
"Census Tract 117.24, Jefferson County, Colorado!!Estimate","2,515",08059011724,0.005566600397614314,0.0035785288270377734,0.009940357852882704,0.012326043737574552,0.0031809145129224653,0.0,0.01868787276341948,0.014711729622266401,0.01073558648111332,0.02743538767395626,0.03260437375745527,0.055268389662027836,0.10059642147117297,0.14075546719681908,0.21351888667992047,0.3510934393638171
"Census Tract 117.25, Jefferson County, Colorado!!Estimate",741,08059011725,0.0,0.0,0.032388663967611336,0.018893387314439947,0.021592442645074223,0.010796221322537112,0.009446693657219974,0.0,0.05128205128205128,0.02699055330634278,0.09041835357624832,0.17273954116059378,0.1902834008097166,0.07422402159244265,0.2253711201079622,0.07557354925775979
"Census Tract 117.26, Jefferson County, Colorado!!Estimate","2,035",08059011726,0.018673218673218674,0.03882063882063882,0.01425061425061425,0.07714987714987714,0.013267813267813268,0.032432432432432434,0.05995085995085995,0.02800982800982801,0.027518427518427518,0.040294840294840296,0.05552825552825553,0.09828009828009827,0.10368550368550368,0.04668304668304668,0.1194103194103194,0.22604422604422605
"Census Tract 117.27, Jefferson County, Colorado!!Estimate","1,443",08059011727,0.04158004158004158,0.011088011088011088,0.0,0.007623007623007623,0.040887040887040885,0.02356202356202356,0.02079002079002079,0.033264033264033266,0.012474012474012475,0.060984060984060985,0.13236313236313235,0.1600831600831601,0.14899514899514898,0.11711711711711711,0.09771309771309772,0.09147609147609148
"Census Tract 117.28, Jefferson County, Colorado!!Estimate","1,114",08059011728,0.0,0.0008976660682226212,0.04039497307001795,0.03231597845601436,0.0296229802513465,0.0,0.00807899461400359,0.03231597845601436,0.06463195691202872,0.03500897666068223,0.1310592459605027,0.14272890484739678,0.13824057450628366,0.118491921005386,0.1561938958707361,0.07001795332136446
"Census Tract 117.29, Jefferson County, Colorado!!Estimate","2,042",08059011729,0.03721841332027424,0.0034280117531831538,0.00930460333006856,0.05827619980411362,0.04211557296767875,0.017140058765915768,0.034280117531831536,0.016160626836434867,0.06464250734573947,0.12438785504407443,0.16748285994123407,0.20617042115572967,0.06366307541625857,0.059745347698334964,0.07002938295788443,0.02595494613124388
"Census Tract 117.30, Jefferson County, Colorado!!Estimate","1,465",08059011730,0.041638225255972695,0.008873720136518772,0.03822525597269624,0.027986348122866895,0.042320819112627986,0.05392491467576792,0.039590443686006824,0.09761092150170649,0.07986348122866894,0.07098976109215017,0.1924914675767918,0.12901023890784982,0.08054607508532423,0.015017064846416382,0.07372013651877134,0.008191126279863481
"Census Tract 117.31, Jefferson County, Colorado!!Estimate","1,942",08059011731,0.05973223480947477,0.005149330587023687,0.030895983522142123,0.016477857878475798,0.026261585993820804,0.03192584963954686,0.04325437693099897,0.025746652935118436,0.022142121524201853,0.06797116374871266,0.12203913491246138,0.16374871266735325,0.14160659114315138,0.07003089598352215,0.057672502574665295,0.11534500514933059
"Census Tract 117.32, Jefferson County, Colorado!!Estimate","2,296",08059011732,0.04050522648083624,0.046167247386759584,0.018292682926829267,0.024825783972125436,0.020470383275261322,0.025261324041811847,0.03266550522648084,0.03353658536585366,0.06576655052264808,0.21080139372822299,0.1489547038327526,0.18902439024390244,0.0897212543554007,0.024825783972125436,0.02221254355400697,0.006968641114982578
"Census Tract 117.33, Jefferson County, Colorado!!Estimate",929,08059011733,0.04413347685683531,0.02906350914962325,0.017222820236813777,0.05382131324004306,0.04951560818083961,0.06673842841765339,0.017222820236813777,0.0193756727664155,0.05489773950484392,0.116254036598493,0.08396124865446716,0.20559741657696448,0.08073196986006459,0.07319698600645856,0.059203444564047365,0.02906350914962325
"Census Tract 118.03, Jefferson County, Colorado!!Estimate","2,018",08059011803,0.04112983151635283,0.02626362735381566,0.03617443012884044,0.02081268582755203,0.009415262636273538,0.022794846382556987,0.05450941526263627,0.04707631318136769,0.014866204162537165,0.11199207135777998,0.1466798810703667,0.18681863230921705,0.08572844400396432,0.09613478691774034,0.0599603567888999,0.03964321110009911
"Census Tract 118.04, Jefferson County, Colorado!!Estimate","1,626",08059011804,0.005535055350553505,0.026445264452644526,0.03997539975399754,0.046125461254612546,0.01783517835178352,0.03198031980319803,0.025215252152521524,0.05781057810578106,0.046740467404674045,0.06949569495694957,0.1100861008610086,0.13407134071340712,0.15067650676506766,0.12115621156211562,0.07011070110701106,0.046740467404674045
"Census Tract 118.06, Jefferson County, Colorado!!Estimate","2,127",08059011806,0.07710390220968501,0.036671368124118475,0.04278326281147156,0.07052186177715092,0.08039492242595205,0.039492242595204514,0.0921485660554772,0.0540667606958157,0.022096850023507288,0.06958157028678891,0.05312646920545369,0.11330512458862248,0.09120827456511518,0.07005171603196991,0.05218617771509168,0.03526093088857546
"Census Tract 118.07, Jefferson County, Colorado!!Estimate","1,508",08059011807,0.11206896551724138,0.021220159151193633,0.059018567639257294,0.027851458885941646,0.020557029177718834,0.035145888594164454,0.07559681697612732,0.010610079575596816,0.07427055702917772,0.05702917771883289,0.16777188328912468,0.0629973474801061,0.08421750663129973,0.03116710875331565,0.10742705570291777,0.05305039787798409
"Census Tract 118.08, Jefferson County, Colorado!!Estimate","1,394",08059011808,0.0,0.017934002869440458,0.027259684361549498,0.06743185078909612,0.06025824964131994,0.05236728837876614,0.1054519368723099,0.029411764705882353,0.01721664275466284,0.08321377331420372,0.06527977044476327,0.18866571018651362,0.20373027259684362,0.08177905308464849,0.0,0.0
"Census Tract 119.04, Jefferson County, Colorado!!Estimate","1,391",08059011904,0.0927390366642703,0.023005032350826744,0.02372393961179008,0.040258806613946804,0.03378864126527678,0.07404744787922359,0.039539899352983465,0.038820992092020126,0.02372393961179008,0.12149532710280374,0.1445003594536305,0.10711718188353703,0.08986340762041696,0.05895039539899353,0.024442846872753415,0.06398274622573688
"Census Tract 119.51, Jefferson County, Colorado!!Estimate","1,512",08059011951,0.02976190476190476,0.007275132275132275,0.013888888888888888,0.013227513227513227,0.01455026455026455,0.0033068783068783067,0.13822751322751323,0.02447089947089947,0.07605820105820106,0.037698412698412696,0.15542328042328044,0.13558201058201058,0.04034391534391534,0.06547619047619048,0.11706349206349206,0.12764550264550265
"Census Tract 120.22, Jefferson County, Colorado!!Estimate","2,257",08059012022,0.00930438635356668,0.034559149313247675,0.014621178555604785,0.007975188303057155,0.004430660168365086,0.0358883473637572,0.030571555161719097,0.016836508639787327,0.023925564909171467,0.047851129818342934,0.052281789986708016,0.14709791758972088,0.06424457244129375,0.21134249003101463,0.12184315463003988,0.17722640673460346
"Census Tract 120.23, Jefferson County, Colorado!!Estimate","1,279",08059012023,0.07427677873338545,0.0,0.03049257232212666,0.007036747458952306,0.03831118060985145,0.024237685691946835,0.03127443315089914,0.018764659890539485,0.02580140734949179,0.05238467552775606,0.04769351055512119,0.145426114151681,0.1743549648162627,0.11180609851446442,0.11336982017200939,0.10476935105551212
"Census Tract 120.24, Jefferson County, Colorado!!Estimate","2,063",08059012024,0.033446437227338824,0.02035870092098885,0.012603005332040717,0.003877847794474067,0.0067862336403296175,0.028114396509936985,0.015511391177896268,0.02035870092098885,0.060106640814348036,0.046049442559379546,0.06349975763451285,0.15220552593310713,0.12166747455162386,0.09209888511875909,0.15753756665050897,0.16577799321376635
"Census Tract 120.26, Jefferson County, Colorado!!Estimate","1,389",08059012026,0.06983441324694024,0.0,0.010079193664506839,0.02087832973362131,0.014398848092152628,0.028077753779697623,0.03959683225341973,0.007199424046076314,0.03311735061195104,0.05399568034557235,0.028797696184305256,0.128869690424766,0.14110871130309574,0.09863210943124551,0.18862491000719941,0.13678905687544995
"Census Tract 120.27, Jefferson County, Colorado!!Estimate","1,184",08059012027,0.02027027027027027,0.05067567567567568,0.0,0.0,0.01097972972972973,0.060810810810810814,0.0,0.04560810810810811,0.02364864864864865,0.026182432432432432,0.0464527027027027,0.10810810810810811,0.13260135135135134,0.11824324324324324,0.13175675675675674,0.22466216216216217
"Census Tract 120.30, Jefferson County, Colorado!!Estimate","1,489",08059012030,0.006044325050369375,0.006715916722632639,0.018132975151108125,0.03290799194089993,0.042981867024848894,0.040295500335795834,0.038280725319006045,0.03290799194089993,0.022834116856950974,0.040295500335795834,0.041638683680322364,0.11081262592343855,0.07790463398253862,0.0987239758226998,0.145063801208865,0.24445936870382806
"Census Tract 120.31, Jefferson County, Colorado!!Estimate","1,449",08059012031,0.02139406487232574,0.006211180124223602,0.012422360248447204,0.03243616287094548,0.017943409247757072,0.003450655624568668,0.0,0.06763285024154589,0.0,0.035886818495514144,0.04416839199447895,0.14630779848171152,0.10835058661145618,0.11249137336093858,0.18978605935127674,0.2015182884748102
"Census Tract 120.32, Jefferson County, Colorado!!Estimate","1,137",08059012032,0.04221635883905013,0.0,0.014072119613016711,0.016710642040457344,0.04397537379067722,0.016710642040457344,0.010554089709762533,0.01759014951627089,0.011433597185576077,0.07299912049252419,0.025505716798592787,0.10026385224274406,0.1248900615655233,0.1310466138962181,0.14160070360598065,0.23043095866314864
"Census Tract 120.33, Jefferson County, Colorado!!Estimate","1,096",08059012033,0.017335766423357664,0.0,0.0072992700729927005,0.0,0.03832116788321168,0.03102189781021898,0.012773722627737226,0.0,0.017335766423357664,0.05018248175182482,0.06295620437956205,0.10583941605839416,0.22171532846715328,0.11678832116788321,0.19160583941605838,0.12682481751824817
"Census Tract 120.34, Jefferson County, Colorado!!Estimate","1,467",08059012034,0.04226312201772325,0.02044989775051125,0.0,0.012269938650306749,0.008861622358554875,0.012269938650306749,0.022494887525562373,0.0,0.004771642808452625,0.046353101567825496,0.01772324471710975,0.06339468302658487,0.08657123381049761,0.09270620313565099,0.1547375596455351,0.41513292433537835
"Census Tract 120.35, Jefferson County, Colorado!!Estimate","1,701",08059012035,0.01352145796590241,0.0,0.012345679012345678,0.0,0.02292768959435626,0.0,0.019988242210464434,0.014697236919459141,0.011757789535567314,0.04879482657260435,0.042915931804820694,0.09582598471487361,0.09406231628453851,0.07172251616696061,0.13991769547325103,0.411522633744856
"Census Tract 120.36, Jefferson County, Colorado!!Estimate","1,443",08059012036,0.006237006237006237,0.019404019404019403,0.033264033264033266,0.02772002772002772,0.009009009009009009,0.0,0.0,0.01178101178101178,0.009009009009009009,0.04504504504504504,0.09424809424809424,0.061677061677061676,0.11642411642411643,0.09147609147609148,0.18364518364518365,0.2910602910602911
"Census Tract 120.37, Jefferson County, Colorado!!Estimate","1,690",08059012037,0.0,0.0,0.023076923076923078,0.01242603550295858,0.023668639053254437,0.018343195266272188,0.022485207100591716,0.007692307692307693,0.010059171597633136,0.09053254437869822,0.14970414201183432,0.10177514792899409,0.1970414201183432,0.06982248520710059,0.12603550295857988,0.14733727810650887
"Census Tract 120.38, Jefferson County, Colorado!!Estimate","1,269",08059012038,0.02048857368006304,0.0,0.0,0.0,0.006304176516942475,0.006304176516942475,0.06540583136327817,0.027580772261623327,0.0,0.14814814814814814,0.10638297872340426,0.15602836879432624,0.09613869188337273,0.08431836091410559,0.1111111111111111,0.17178881008668243
"Census Tract 120.39, Jefferson County, Colorado!!Estimate","2,011",08059012039,0.019393336648433616,0.0069617105917454,0.020387866732968673,0.026355047240179015,0.02187966185977126,0.025857782197911485,0.02834410740924913,0.0278468423669816,0.011437095972153158,0.04475385380407757,0.09149676777722526,0.2242665340626554,0.15365489806066635,0.14022874191944307,0.07061163600198907,0.08652411735454997
"Census Tract 120.41, Jefferson County, Colorado!!Estimate","1,966",08059012041,0.0,0.010681586978636826,0.0,0.003560528992878942,0.014750762970498474,0.02695829094608342,0.04984740590030519,0.031027466937945065,0.003051881993896236,0.07884028484231943,0.06205493387589013,0.27517802644964395,0.1541200406917599,0.08341810783316378,0.1266531027466938,0.07985757884028484
"Census Tract 120.42, Jefferson County, Colorado!!Estimate","1,375",08059012042,0.01818181818181818,0.0,0.04218181818181818,0.020363636363636365,0.013818181818181818,0.029818181818181817,0.024,0.024727272727272726,0.01309090909090909,0.07127272727272728,0.07781818181818181,0.08072727272727273,0.23563636363636364,0.05163636363636363,0.14254545454545456,0.15418181818181817
"Census Tract 120.43, Jefferson County, Colorado!!Estimate","2,467",08059012043,0.015403323875152006,0.007296311309282529,0.004053506282934738,0.008107012565869477,0.009323064450749898,0.011349817592217268,0.004864207539521687,0.03729225780299959,0.006890960680989056,0.03161734900689096,0.10701256586947709,0.17186866639643292,0.26550466153222535,0.061207944872314554,0.16578840697203082,0.09241994325091205
"Census Tract 120.44, Jefferson County, Colorado!!Estimate","1,405",08059012044,0.032740213523131674,0.010676156583629894,0.015658362989323844,0.008540925266903915,0.02206405693950178,0.004270462633451958,0.00498220640569395,0.004270462633451958,0.04199288256227758,0.09608540925266904,0.06619217081850534,0.12597864768683273,0.1288256227758007,0.1309608540925267,0.1800711743772242,0.12669039145907474
"Census Tract 120.45, Jefferson County, Colorado!!Estimate","2,102",08059012045,0.005233111322549952,0.051855375832540435,0.008087535680304472,0.009039010466222646,0.038058991436726926,0.009514747859181731,0.012844909609895337,0.046622264509990484,0.012369172216936251,0.039961941008563276,0.04709800190294957,0.13939105613701236,0.08039961941008564,0.06137012369172217,0.2797335870599429,0.15842055185537585
"Census Tract 120.46, Jefferson County, Colorado!!Estimate",808,08059012046,0.022277227722772276,0.007425742574257425,0.007425742574257425,0.018564356435643563,0.04455445544554455,0.038366336633663366,0.034653465346534656,0.022277227722772276,0.009900990099009901,0.04579207920792079,0.11633663366336634,0.11633663366336634,0.11633663366336634,0.12004950495049505,0.19554455445544555,0.08415841584158416
