"GEO_ID","NAME","B25024_001E","B25024_001EA","B25024_001M","B25024_001MA","B25024_002E","B25024_002EA","B25024_002M","B25024_002MA","B25024_003E","B25024_003M","B25024_003MA","B25024_003EA","B25024_004E","B25024_004M","B25024_004MA","B25024_004EA","B25024_005E","B25024_005EA","B25024_005M","B25024_005MA","B25024_006E","B25024_006EA","B25024_006M","B25024_006MA","B25024_007E","B25024_007M","B25024_007MA","B25024_007EA","B25024_008E","B25024_008M","B25024_008MA","B25024_008EA","B25024_009E","B25024_009M","B25024_009MA","B25024_009EA","B25024_010E","B25024_010EA","B25024_010M","B25024_010MA","B25024_011E","B25024_011EA","B25024_011M","B25024_011MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!1, detached","Annotation of Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Annotation of Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Annotation of Margin of Error!!Total:!!1, attached","Annotation of Estimate!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Annotation of Margin of Error!!Total:!!2","Annotation of Estimate!!Total:!!2","Estimate!!Total:!!3 or 4","Annotation of Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Annotation of Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Annotation of Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Annotation of Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Annotation of Margin of Error!!Total:!!10 to 19","Annotation of Estimate!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Annotation of Margin of Error!!Total:!!20 to 49","Annotation of Estimate!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Annotation of Margin of Error!!Total:!!50 or more","Annotation of Estimate!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Annotation of Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Annotation of Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Annotation of Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.","Annotation of Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US08005085500","Census Tract 855, Arapahoe County, Colorado","1806","null","181","null","1791","null","185","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","6","null","10","null","9","null","15","null",
"1400000US08005085600","Census Tract 856, Arapahoe County, Colorado","1090","null","146","null","1090","null","146","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005085700","Census Tract 857, Arapahoe County, Colorado","1978","null","301","null","1349","null","276","null","255","85","null","null","0","13","null","null","49","null","49","null","274","null","179","null","41","48","null","null","0","13","null","null","0","13","null","null","10","null","18","null","0","null","13","null",
"1400000US08005085800","Census Tract 858, Arapahoe County, Colorado","676","null","95","null","591","null","98","null","6","8","null","null","0","13","null","null","29","null","23","null","40","null","29","null","10","16","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005085900","Census Tract 859, Arapahoe County, Colorado","2537","null","183","null","2306","null","208","null","217","60","null","null","0","18","null","null","0","null","18","null","14","null","21","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08005086001","Census Tract 860.01, Arapahoe County, Colorado","1368","null","177","null","1237","null","183","null","131","79","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005086002","Census Tract 860.02, Arapahoe County, Colorado","1363","null","341","null","1057","null","349","null","0","13","null","null","12","20","null","null","0","null","13","null","0","null","13","null","132","98","null","null","153","94","null","null","9","18","null","null","0","null","13","null","0","null","13","null",
"1400000US08005086100","Census Tract 861, Arapahoe County, Colorado","1535","null","112","null","1473","null","122","null","31","36","null","null","0","13","null","null","0","null","13","null","17","null","26","null","0","13","null","null","0","13","null","null","5","9","null","null","9","null","13","null","0","null","13","null",
"1400000US08005086200","Census Tract 862, Arapahoe County, Colorado","2114","null","233","null","2098","null","235","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","16","23","null","null","0","null","18","null","0","null","18","null",
"1400000US08005086300","Census Tract 863, Arapahoe County, Colorado","2134","null","202","null","911","null","123","null","174","56","null","null","0","13","null","null","36","null","40","null","61","null","40","null","148","65","null","null","553","140","null","null","251","180","null","null","0","null","13","null","0","null","13","null",
"1400000US08005086400","Census Tract 864, Arapahoe County, Colorado","720","null","68","null","720","null","68","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08005086500","Census Tract 865, Arapahoe County, Colorado","2024","null","190","null","772","null","158","null","553","123","null","null","0","18","null","null","76","null","68","null","137","null","73","null","189","146","null","null","248","115","null","null","16","25","null","null","0","null","18","null","33","null","51","null",
"1400000US08005086600","Census Tract 866, Arapahoe County, Colorado","2971","null","216","null","1695","null","206","null","690","131","null","null","0","18","null","null","0","null","18","null","183","null","128","null","163","105","null","null","240","115","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08005086700","Census Tract 867, Arapahoe County, Colorado","1963","null","195","null","1916","null","198","null","41","30","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","6","null","11","null","0","null","18","null",
"1400000US08005086801","Census Tract 868.01, Arapahoe County, Colorado","1974","null","158","null","141","null","98","null","389","141","null","null","0","13","null","null","112","null","83","null","274","null","124","null","590","212","null","null","150","84","null","null","318","121","null","null","0","null","13","null","0","null","13","null",
"1400000US08005086802","Census Tract 868.02, Arapahoe County, Colorado","1309","null","135","null","500","null","108","null","162","93","null","null","0","13","null","null","152","null","112","null","67","null","61","null","190","144","null","null","113","97","null","null","125","109","null","null","0","null","13","null","0","null","13","null",
"1400000US08005086900","Census Tract 869, Arapahoe County, Colorado","1621","null","190","null","108","null","62","null","223","74","null","null","7","10","null","null","20","null","26","null","167","null","96","null","448","129","null","null","464","161","null","null","184","84","null","null","0","null","13","null","0","null","13","null",
"1400000US08005087000","Census Tract 870, Arapahoe County, Colorado","2317","null","226","null","127","null","117","null","193","69","null","null","0","13","null","null","134","null","124","null","315","null","135","null","1112","186","null","null","302","178","null","null","121","110","null","null","13","null","20","null","0","null","13","null",
"1400000US08005087100","Census Tract 871, Arapahoe County, Colorado","1466","null","132","null","27","null","24","null","426","142","null","null","13","21","null","null","193","null","91","null","155","null","60","null","242","99","null","null","125","62","null","null","285","72","null","null","0","null","13","null","0","null","13","null",
"1400000US08005087200","Census Tract 872, Arapahoe County, Colorado","2172","null","251","null","374","null","107","null","71","47","null","null","75","105","null","null","38","null","53","null","39","null","35","null","453","224","null","null","466","142","null","null","656","205","null","null","0","null","13","null","0","null","13","null",
"1400000US08005087301","Census Tract 873.01, Arapahoe County, Colorado","2304","null","298","null","142","null","41","null","0","18","null","null","0","18","null","null","163","null","132","null","676","null","309","null","545","198","null","null","601","171","null","null","146","75","null","null","31","null","47","null","0","null","18","null",
"1400000US08005087302","Census Tract 873.02, Arapahoe County, Colorado","1150","null","228","null","329","null","101","null","146","85","null","null","0","13","null","null","40","null","42","null","171","null","95","null","183","100","null","null","229","226","null","null","52","57","null","null","0","null","13","null","0","null","13","null",
"1400000US08005980000","Census Tract 9800, Arapahoe County, Colorado","14","null","12","null","14","null","12","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031000102","Census Tract 1.02, Denver County, Colorado","1711","null","169","null","1285","null","174","null","293","92","null","null","6","11","null","null","0","null","13","null","69","null","42","null","0","13","null","null","26","41","null","null","32","23","null","null","0","null","13","null","0","null","13","null",
"1400000US08031000201","Census Tract 2.01, Denver County, Colorado","1733","null","198","null","1374","null","170","null","18","20","null","null","0","13","null","null","44","null","53","null","41","null","54","null","0","13","null","null","149","135","null","null","107","68","null","null","0","null","13","null","0","null","13","null",
"1400000US08031000202","Census Tract 2.02, Denver County, Colorado","2122","null","302","null","1401","null","215","null","237","151","null","null","165","146","null","null","0","null","13","null","160","null","137","null","7","12","null","null","67","86","null","null","76","62","null","null","9","null","14","null","0","null","13","null",
"1400000US08031000301","Census Tract 3.01, Denver County, Colorado","2784","null","264","null","1536","null","235","null","442","152","null","null","192","124","null","null","112","null","96","null","0","null","18","null","37","56","null","null","72","49","null","null","393","158","null","null","0","null","18","null","0","null","18","null",
"1400000US08031000302","Census Tract 3.02, Denver County, Colorado","2550","null","431","null","1548","null","395","null","569","274","null","null","274","145","null","null","0","null","13","null","71","null","60","null","19","21","null","null","69","57","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08031000303","Census Tract 3.03, Denver County, Colorado","2814","null","295","null","1552","null","176","null","268","108","null","null","106","80","null","null","104","null","73","null","55","null","90","null","16","25","null","null","391","261","null","null","322","146","null","null","0","null","13","null","0","null","13","null",
