,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total,race_total_count,white_alone_percentage_total,black_or_african_american_alone_percentage_total,american_indian_and_alaska_native_alone_percentage_total,asian_alone_percentage_total,native_hawaiian_and_other_pacific_islander_alone_percentage_total,some_other_race_alone_percentage_total,home_own_rent_total,owner_occupied_percentage_total,renter_occupied_percentage_total,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized
448,"1,973",8059009824,0.018246325,0.016218956,0.120628485,0.015205271,0.026862646,0.035985808,0.015712114,0.021794222,0.030410542,0.048656868,0.11758743,0.121135327,0.140395337,0.113025849,0.104409529,0.053725291,"4,449",0.894807822,0.008091706,0.011238481,0.047201618,0.001123848,0.037536525,"1,796",0.856347439,0.143652561,0.057490406,0.058615233,0.723770907,0.045615813,0.126267412,0.201928463,0.089987559,0.133051939,0.159943014,0.167552278,0.425623214,0.276880747,0.140395337,0.380952697,0.268841926,0.080587937,0.867924479,0.017464062,0.056192403,0.15898453,0.037181515,0.073839455,0.876715096,0.123284904
449,"2,302",8059009827,0.030408341,0.006950478,0.027801911,0.057341442,0.007819288,0.013032146,0.037793223,0.045178106,0.029105126,0.072111208,0.155951347,0.092093831,0.073414422,0.115986099,0.08210252,0.152910513,"5,608",0.851997147,0.020863053,0.008559201,0.077389444,0.000713267,0.040477889,"2,387",0.657729367,0.342270633,0.095810406,0.025118996,0.166811468,0.172024327,0.036754429,0.07312775,0.216452097,0.275808634,0.15307723,0.248318433,0.564486469,0.210500186,0.073414422,0.390930196,0.211404072,0.229365769,0.814172934,0.045028039,0.042796006,0.260663189,0.023597798,0.079625518,0.672392756,0.327607244
450,"2,278",8059009828,0.049165935,0.05048288,0.021071115,0.030728709,0,0.035118525,0.007023705,0.029411765,0.061457419,0.10667252,0.096136962,0.06453029,0.105794557,0.118525022,0.088235294,0.135645303,"4,815",0.912357217,0.009553479,0.008307373,0.040498442,0.00145379,0.027829699,"2,115",0.790070922,0.209929078,0.154911716,0.182444899,0.12642669,0.092186128,0,0.197061845,0.040226674,0.179556413,0.323232803,0.367331983,0.347980415,0.147497805,0.105794557,0.399487615,0.227195226,0.203467954,0.88995887,0.020618958,0.041536864,0.136406887,0.048097359,0.054744807,0.808535132,0.191464868
451,703,8059009829,0.021337127,0.014224751,0,0,0.007112376,0.017069701,0.027027027,0.014224751,0.004267425,0.027027027,0.102418208,0.162162162,0.192034139,0.146514936,0.13940256,0.125177809,"1,569",0.921606119,0.010197578,0.001274697,0.037603569,0.000637349,0.028680688,657,0.920852359,0.079147641,0.067228883,0.051408186,0,0,0.033431601,0.09578383,0.154791155,0.086840939,0.02244435,0.093068875,0.370716212,0.370656371,0.192034139,0.493827391,0.358944757,0.187766714,0.901571458,0.022009096,0.006373486,0.126656373,0.021086114,0.056418819,0.943072584,0.056927416
452,"1,013",8059009830,0.03751234,0,0.025666338,0.032576505,0.016781836,0.032576505,0.029615005,0.038499506,0.061204344,0.075024679,0.084896347,0.134254689,0.220138203,0.12142152,0.044422507,0.045409674,"1,925",0.888831169,0.023376623,0.008831169,0.028051948,0.000519481,0.05038961,972,0.804526749,0.195473251,0.118193641,0,0.153998026,0.097729516,0.078882737,0.182797719,0.16961321,0.235036331,0.321901764,0.258351113,0.307293528,0.306867861,0.220138203,0.409250239,0.114382592,0.068114511,0.860420408,0.050452995,0.044155844,0.094484595,0.017186552,0.099123224,0.823406127,0.176593873
453,"1,266",8059009831,0.0671406,0.010268562,0.004739336,0.017377567,0.033965245,0.065560821,0.04028436,0.109004739,0.043443918,0.101895735,0.124802528,0.17614534,0.066350711,0.090047393,0.048973144,0,"2,381",0.798824024,0.036539269,0.019319614,0.052078958,0.002099958,0.091138177,"1,217",0.004108463,0.995891537,0.211546177,0.037110538,0.028436019,0.052132701,0.159653059,0.3678838,0.230719517,0.665464999,0.228491525,0.350882893,0.45173921,0.402617919,0.066350711,0.303504001,0.126099931,0,0.74741067,0.0788615,0.096598068,0.175412391,0.069475246,0.179281203,0,1
454,892,8059009832,0.014573991,0.011210762,0.020179372,0.005605381,0.022421525,0.047085202,0.022421525,0.07735426,0.011210762,0.071748879,0.1367713,0.196188341,0.149103139,0.085201794,0.079596413,0.049327354,"2,260",0.860176991,0.016371681,0.013274336,0.037168142,0.001327434,0.071681416,942,0.818471338,0.181528662,0.045919638,0.040515644,0.121076233,0.016816143,0.105391998,0.264210889,0.128414187,0.472241417,0.05896255,0.247070736,0.495061762,0.448430493,0.149103139,0.287171947,0.204951149,0.073991031,0.824443252,0.03533446,0.066371681,0.125189766,0.043916963,0.141007105,0.837751202,0.162248798
455,"2,124",8059009833,0.014124294,0.011770245,0.02306968,0.094632768,0.010357815,0.062146893,0,0.020715631,0.012711864,0.118173258,0.123352166,0.107815443,0.137947269,0.06779661,0.146421846,0.048964218,"4,825",0.881658031,0.026321244,0.015751295,0.020725389,0.000207254,0.055336788,"2,325",0.668817204,0.331182796,0.044502735,0.042537612,0.138418079,0.283898305,0.048686736,0.348727098,0,0.126467229,0.066857536,0.406935332,0.446489434,0.246435297,0.137947269,0.228507919,0.377018569,0.073446328,0.851414074,0.056808272,0.078756477,0.069807271,0.006856811,0.108854995,0.683799034,0.316200966
456,"1,935",8059009834,0.02997416,0.020155039,0.012919897,0.041860465,0.03875969,0.047028424,0.024806202,0.091989664,0.045994832,0.054780362,0.131782946,0.17002584,0.098191214,0.104909561,0.051679587,0.035142119,"3,971",0.895995971,0.01359859,0.008813901,0.03248552,0.000251826,0.048854193,"1,992",0.737449799,0.262550201,0.094442394,0.072840219,0.07751938,0.125581395,0.182189267,0.263892289,0.142071882,0.561589359,0.241907954,0.188638826,0.477005755,0.388630491,0.098191214,0.353596815,0.133068694,0.052713178,0.869416276,0.029349388,0.044069504,0.109417756,0.008331431,0.096102849,0.754402742,0.245597258
457,"1,346",8059009835,0.005943536,0.013372957,0.006686478,0.008915305,0.012630015,0.019316493,0.007429421,0.005200594,0.02526003,0.046805349,0.101040119,0.129271917,0.14858841,0.133729569,0.23179792,0.104011887,"3,278",0.955155583,0.006711409,0.003965833,0.016778523,0.000915192,0.016473459,"1,397",0.930565497,0.069434503,0.018726857,0.048329806,0.040118871,0.026745914,0.059367171,0.108391335,0.042550317,0.031749202,0.132854102,0.161176485,0.365728038,0.295478667,0.14858841,0.450734416,0.596851648,0.156017831,0.94369496,0.014485014,0.019829164,0.056513437,0.030278321,0.032405538,0.953064682,0.046935318
458,"1,557",8059009836,0.005780347,0.011560694,0.037251124,0.007064868,0,0.015414258,0.01734104,0.005780347,0.049454078,0.013487476,0.143224149,0.034682081,0.134232498,0.114964676,0.191393706,0.218368658,"3,747",0.95382973,0.004003203,0.005070723,0.022951695,0,0.014144649,"1,372",0.935131195,0.064868805,0.01821268,0.041780295,0.223506744,0.021194605,0,0.086494582,0.099316868,0.035288544,0.26010172,0.046444776,0.518418699,0.079273328,0.134232498,0.387487497,0.492815677,0.327552987,0.942030268,0.00863998,0.025353616,0.077305917,0,0.02782445,0.957761505,0.042238495
459,"2,623",8059009837,0,0.003049943,0.0213496,0,0,0,0,0.0293557,0.016774685,0.014487228,0.052992756,0.088448342,0.096073199,0.174227983,0.141822341,0.361418223,"7,251",0.936560474,0.005930217,0.002206592,0.039167011,0,0.016135705,933,0.961414791,0.038585209,0,0.01102248,0.128097598,0,0,0,0,0.17921414,0.088225778,0.049887472,0.191814272,0.202167638,0.096073199,0.587233989,0.365175399,0.542127335,0.92034761,0.012798991,0.011032961,0.131922361,0,0.031741129,0.98479996,0.01520004
460,"1,853",8059009838,0.010793308,0,0,0.004317323,0.031840259,0.011332974,0.016189962,0.005396654,0.033998921,0.045331894,0.037236913,0.099298435,0.134916352,0.183486239,0.13275769,0.253103076,"4,966",0.939991945,0.004430125,0.003826017,0.040676601,0,0.011075312,"1,578",0.966413181,0.033586819,0.034007487,0,0,0.01295197,0.149664599,0.063593123,0.092724329,0.032946131,0.178815945,0.156102571,0.134783919,0.226967851,0.134916352,0.618438863,0.341835019,0.379654614,0.924656042,0.009561392,0.019130085,0.137006961,0,0.021786647,0.989941903,0.010058097
461,790,8059009839,0.025316456,0,0,0.010126582,0,0.010126582,0,0.04556962,0.027848101,0.108860759,0.078481013,0.129113924,0.206329114,0.153164557,0.120253165,0.084810127,"2,155",0.945707657,0.003712297,0.00974478,0.020417633,0.000464037,0.019953596,831,0.948255114,0.051744886,0.079766928,0,0,0.030379747,0,0.056823656,0,0.278198796,0.14646596,0.374867293,0.284072377,0.295117541,0.206329114,0.516239884,0.309637375,0.12721519,0.931832484,0.008012128,0.048723898,0.06877069,0.015352256,0.039251441,0.971262341,0.028737659
462,"1,392",8059009840,0.072557471,0.012212644,0.03591954,0.045977011,0.041666667,0.014367816,0.028735632,0.033764368,0.051724138,0.058908046,0.11637931,0.137212644,0.117097701,0.099856322,0.073275862,0.060344828,"3,379",0.941994673,0.00799053,0.005622965,0.021012134,0.000591891,0.022787807,"1,505",0.734219269,0.265780731,0.22861362,0.044136439,0.215517241,0.137931034,0.195853462,0.080622644,0.164576803,0.206128698,0.272041007,0.202852707,0.421250264,0.3136289,0.117097701,0.336564914,0.188676495,0.090517241,0.927170595,0.017245697,0.028114827,0.070773087,0.019582191,0.044826719,0.751079432,0.248920568
463,793,8059009841,0.030264817,0.00630517,0.032786885,0.01261034,0.023959647,0.025220681,0.015132409,0.023959647,0.025220681,0.041614124,0.138713745,0.078184111,0.147540984,0.142496847,0.15889029,0.097099622,"2,127",0.932299013,0.006111895,0.012223789,0.021626704,0,0.027738599,836,0.906698565,0.093301435,0.095358194,0.022786857,0.196721311,0.037831021,0.112621915,0.141521716,0.086667431,0.14627168,0.132647149,0.143300248,0.502092698,0.178706539,0.147540984,0.480284456,0.409123307,0.145649433,0.914997072,0.013191101,0.061118947,0.072843083,0,0.054565601,0.928512296,0.071487704
464,"1,266",8059009842,0.015797788,0.002369668,0.005529226,0.056872038,0.011058452,0.019747235,0.028436019,0.007109005,0.022116904,0.009478673,0.114533965,0.124012638,0.095576619,0.086887836,0.134281201,0.266192733,"3,177",0.931381807,0.006295247,0.002832861,0.042492918,0,0.016997167,"1,055",0.938388626,0.061611374,0.049775571,0.00856397,0.033175355,0.170616114,0.051980066,0.110808373,0.162860836,0.043399891,0.116322958,0.032640269,0.414570794,0.283457459,0.095576619,0.292854738,0.345757874,0.3992891,0.913845461,0.013586824,0.014164306,0.143124681,0,0.033435742,0.961112488,0.038887512
465,"1,768",8059009845,0.014705882,0,0.000565611,0,0.005090498,0.004524887,0.005090498,0.016968326,0.011312217,0.042986425,0.067873303,0.103506787,0.100113122,0.091063348,0.124434389,0.411764706,"3,771",0.960487934,0.002651816,0.003977725,0.026518165,0,0.00636436,"1,724",0.915313225,0.084686775,0.046335201,0,0.003393665,0,0.023927799,0.025390661,0.029154669,0.103590238,0.059496148,0.148025836,0.245676373,0.236586942,0.100113122,0.306928269,0.320403524,0.617647059,0.950390069,0.005723328,0.019888624,0.089318505,0,0.012519562,0.937374367,0.062625633
466,"2,015",8059009846,0.042183623,0.006947891,0.003473945,0.008933002,0.059057072,0.028287841,0.012903226,0.006947891,0.022332506,0.030769231,0.044168734,0.05707196,0.10719603,0.114143921,0.124565757,0.33101737,"4,747",0.961028018,0.00337055,0.004634506,0.015799452,0.000631978,0.014535496,"1,857",0.859450727,0.140549273,0.132911891,0.025109646,0.020843672,0.026799007,0.277596768,0.158732583,0.073900293,0.042416304,0.117456911,0.105955335,0.15987456,0.130450195,0.10719603,0.384721149,0.32074178,0.496526055,0.951068179,0.007274547,0.02317253,0.053215728,0.020908434,0.0285933,0.87990751,0.12009249
467,"1,367",8059009847,0.016825165,0.01975128,0.014630578,0.010241405,0.011704462,0.016093636,0,0.004389173,0.029992685,0.070226774,0.054864667,0.094367228,0.091441112,0.150694952,0.183613753,0.231163131,"3,108",0.971042471,0.003217503,0.003861004,0.007722008,0,0.014157014,"1,282",0.814352574,0.185647426,0.053012622,0.071381037,0.087783467,0.030724214,0.055016627,0.090306798,0,0.026795544,0.157745309,0.241829294,0.1985899,0.21569652,0.091441112,0.507916102,0.472783238,0.346744696,0.963641967,0.006944231,0.019305019,0.026009273,0,0.027848774,0.833514148,0.166485852
468,973,8059009848,0.031860226,0.077081192,0.008221994,0.042137718,0.034943474,0,0,0.022610483,0.008221994,0.007194245,0.08016444,0.091469681,0.064748201,0.095580678,0.109969168,0.325796506,"2,481",0.970173317,0.00362757,0.002015316,0.010882709,0.000403063,0.012898025,"1,030",0.761165049,0.238834951,0.100384998,0.278571081,0.049331963,0.126413155,0.164251208,0,0,0.138035146,0.043243243,0.024773729,0.290165764,0.209073557,0.064748201,0.322153893,0.283157325,0.488694758,0.962550688,0.007829264,0.010076582,0.036655148,0.013334991,0.025372171,0.778799088,0.221200912
469,"1,011",8059009850,0.081107814,0,0,0,0.021760633,0,0.011869436,0.005934718,0.008902077,0.019782394,0.127596439,0.043521266,0.117705242,0.054401583,0.15727003,0.350148368,"2,456",0.961319218,0.004478827,0.003257329,0.015879479,0,0.015065147,"1,046",0.881453155,0.118546845,0.255553986,0,0,0,0.102285488,0,0.067979498,0.036230968,0.046820114,0.06812163,0.461852142,0.09947718,0.117705242,0.183360088,0.404951332,0.525222552,0.9514338,0.009666505,0.016286645,0.053485274,0,0.029635194,0.902541843,0.097458157
470,"1,706",8059009851,0.028135991,0,0.003516999,0.006447831,0.009378664,0.004103165,0,0.053341149,0.004103165,0.036342321,0.120750293,0.120750293,0.08147714,0.203985932,0.148886284,0.178780774,"3,647",0.941047436,0.006580751,0.007129147,0.028242391,0.000548396,0.016451878,"1,505",0.929568106,0.070431894,0.088650701,0,0.021101993,0.019343494,0.044084249,0.023024239,0,0.325643342,0.021580432,0.125146542,0.437071613,0.27600067,0.08147714,0.687532912,0.383364199,0.268171161,0.925981278,0.014203019,0.035645736,0.095126045,0.018143193,0.032363084,0.952038646,0.047961354
471,"1,650",8059009852,0.022424242,0,0.004848485,0.02,0.00969697,0.012121212,0.007878788,0.043636364,0.016969697,0.032121212,0.041818182,0.166666667,0.123636364,0.121818182,0.123030303,0.253333333,"4,180",0.954784689,0.003588517,0.003349282,0.018421053,0.000717703,0.019138756,"1,396",0.913323782,0.086676218,0.070654161,0,0.029090909,0.06,0.045580442,0.068016194,0.045123967,0.266396423,0.089251433,0.110610948,0.151366425,0.380952381,0.123636364,0.410587183,0.316788172,0.38,0.94322928,0.007744977,0.016746411,0.062045805,0.023744578,0.037648539,0.935327788,0.064672212
472,976,8059009853,0.017418033,0.016393443,0,0.014344262,0.017418033,0.022540984,0.039959016,0,0,0.024590164,0.06147541,0.117827869,0.18545082,0.106557377,0.175204918,0.200819672,"2,538",0.940504334,0.00394011,0.004334121,0.034672971,0,0.016548463,,,,0.054880627,0.059245828,0,0.043032787,0.081873169,0.126485034,0.228856185,0,0,0.084677419,0.222518355,0.269320843,0.18545082,0.359150766,0.451131504,0.301229508,0.925299379,0.00850381,0.021670607,0.116785529,0,0.032553081,,
473,"2,108",8059009854,0.028462998,0.020398482,0.034155598,0.011385199,0.028937381,0.018500949,0.007590133,0.014705882,0.004743833,0.04316888,0.117172676,0.10483871,0.088709677,0.065939279,0.109108159,0.302182163,"5,177",0.964651342,0.002511107,0.001545297,0.019895692,0.000193162,0.0112034,,,,0.089681034,0.073720022,0.204933586,0.034155598,0.136019672,0.10381504,0.043470761,0.089778206,0.024949997,0.148654129,0.424121954,0.239631336,0.088709677,0.222247799,0.280940333,0.453273245,0.955617495,0.005419639,0.007726483,0.067012688,0.006390595,0.022038612,,
474,"1,044",8059009855,0.093869732,0.007662835,0.00862069,0.010536398,0.033524904,0.035440613,0.011494253,0.021072797,0.021072797,0.022030651,0.022030651,0.076628352,0.111111111,0.112068966,0.204022989,0.208812261,"3,187",0.900533417,0.009413241,0.003137747,0.06463759,0.001568874,0.020709131,,,,0.295764155,0.027693452,0.051724138,0.031609195,0.157583245,0.198869189,0.065830721,0.128647698,0.110831521,0.075863614,0.079742848,0.17515052,0.111111111,0.37772753,0.525334555,0.313218391,0.875113331,0.020316288,0.015688735,0.217712385,0.051904788,0.04073768,,
475,"1,180",8059009856,0.050847458,0.01440678,0.012711864,0.028813559,0.062711864,0.106779661,0.057627119,0.036440678,0.009322034,0.071186441,0.276271186,0.097457627,0.087288136,0.047457627,0.030508475,0.010169492,"2,655",0.868549906,0.009792844,0.018455744,0.025235405,0,0.077966102,,,,0.160209847,0.052066037,0.076271186,0.086440678,0.294776058,0.599176559,0.330046225,0.222467352,0.049028859,0.245133953,1,0.222760291,0.087288136,0.159955543,0.078555637,0.015254237,0.834955983,0.021135572,0.092278719,0.084997912,0,0.153369937,,
476,"1,182",8059009857,0.108291032,0.030456853,0.049915398,0.018612521,0.01607445,0.019458545,0.011844332,0.047377327,0.010152284,0.078680203,0.094754653,0.104906937,0.143824027,0.047377327,0.118443316,0.099830795,"2,705",0.933456562,0.008502773,0.000369686,0.040295749,0.000369686,0.017005545,,,,0.341202697,0.110070928,0.299492386,0.055837563,0.075557681,0.109188434,0.067835718,0.289234695,0.053395528,0.270939086,0.342976965,0.239787285,0.143824027,0.159684891,0.304977235,0.149746193,0.916450449,0.018351254,0.001848429,0.135724174,0.012230725,0.033452223,,
477,"1,468",8059009858,0.038147139,0.016348774,0.038147139,0,0,0.023160763,0.019754768,0.038147139,0.032016349,0,0.123978202,0.190735695,0.034059946,0.086512262,0.202997275,0.15599455,"3,075",0.963577236,0.003902439,0.004552846,0.01203252,0.000650407,0.015284553,,,,0.120193763,0.059084395,0.228882834,0,0,0.129962824,0.113140946,0.232885157,0.168388688,0,0.448755454,0.435967302,0.034059946,0.291588869,0.522693467,0.233991826,0.954268885,0.008422505,0.022764228,0.040527945,0.021518122,0.030066796,,
478,788,8059009901,0.074873096,0.01142132,0.02284264,0.032994924,0.017766497,0.032994924,0.02284264,0.012690355,0,0.087563452,0.085025381,0.211928934,0.139593909,0.044416244,0.087563452,0.115482234,"2,957",0.911734866,0.012174501,0.007101792,0.049036185,0.000338181,0.019614474,,,,0.235909677,0.041276598,0.137055838,0.098984772,0.083511121,0.185145605,0.130826027,0.077473579,0,0.301528983,0.30776058,0.484408992,0.139593909,0.149704585,0.225465313,0.17322335,0.889177469,0.026275824,0.035508962,0.16516372,0.011188405,0.038584341,,
479,"1,332",8059010001,0.059309309,0.012762763,0.042792793,0.044294294,0.012762763,0.027777778,0.012012012,0.066066066,0.046546547,0.063813814,0.153153153,0.086336336,0.078078078,0.090840841,0.084084084,0.119369369,"3,829",0.876991382,0.039435884,0.008357273,0.050143641,0.000261165,0.024810656,,,,0.186871395,0.046124567,0.256756757,0.132882883,0.059991151,0.155870445,0.068796069,0.403327918,0.244809675,0.219745956,0.554358039,0.197340197,0.078078078,0.306178309,0.216506361,0.179054054,0.845554797,0.085113168,0.041786367,0.168893852,0.008640405,0.048805937,,
480,"1,976",8059001010,0.057692308,0.021761134,0.039473684,0.044534413,0.006072874,0.063765182,0.01417004,0.050101215,0.075404858,0.050101215,0.068319838,0.140182186,0.078947368,0.13917004,0.112348178,0.037955466,"4,306",0.87459359,0.016953089,0.012540641,0.034370646,0.001393405,0.06014863,"1,986",0.418429003,0.581570997,0.181776557,0.078644639,0.236842105,0.133603239,0.028545444,0.357807864,0.081155686,0.305863808,0.396588795,0.172525957,0.247292665,0.320416426,0.078947368,0.469071481,0.28928299,0.056933198,0.842544216,0.036589292,0.062703205,0.115767237,0.046099552,0.118320544,0.426219737,0.573780263
481,"1,007",8059010205,0.030784508,0.010923535,0.010923535,0.021847071,0.023833168,0.016881827,0.034756703,0.001986097,0.027805362,0.040714995,0.079443893,0.124131082,0.125124131,0.137040715,0.170804369,0.142999007,"2,372",0.958684654,0.003794266,0.001686341,0.023187184,0.00084317,0.011804384,904,0.89380531,0.10619469,0.096995634,0.039477607,0.065541212,0.065541212,0.112027402,0.094729605,0.199061118,0.012124961,0.146241177,0.140204055,0.287557649,0.283728188,0.125124131,0.461894607,0.439800623,0.21449851,0.948125936,0.00818904,0.008431703,0.078099092,0.027895541,0.023220831,0.915248749,0.084751251
482,"1,586",8059010206,0.018915511,0.006935687,0.005044136,0.015762926,0.019546028,0.010088272,0.015762926,0.020807062,0.021437579,0.090794451,0.109079445,0.169609079,0.199873897,0.034047919,0.199873897,0.062421185,"3,641",0.92309805,0.008239495,0.008514144,0.018401538,0.001098599,0.040648174,"1,600",0.774375,0.225625,0.059598871,0.025065542,0.030264817,0.047288777,0.091875773,0.056608686,0.090278574,0.127025407,0.112750077,0.312655087,0.394827439,0.387677896,0.199873897,0.114758233,0.514651144,0.093631778,0.903444674,0.01778303,0.042570722,0.061980076,0.036346182,0.079960492,0.792388427,0.207611573
483,"2,091",8059010208,0.039215686,0.012912482,0.019607843,0.017216643,0.007651841,0.029172645,0.077474892,0.021042563,0.017694883,0.109038737,0.088474414,0.163558106,0.119560019,0.076040172,0.134863702,0.066475371,"4,976",0.863745981,0.016881029,0.017282958,0.039590032,0.001205788,0.061294212,"2,120",0.81509434,0.18490566,0.123560535,0.046665652,0.117647059,0.051649928,0.03596735,0.163697512,0.443719838,0.128463125,0.093065519,0.375480168,0.320244812,0.3738471,0.119560019,0.256292777,0.347257744,0.099713056,0.828924347,0.036433768,0.086414791,0.133347179,0.039892418,0.120574061,0.834277217,0.165722783
484,"2,619",8059010209,0.012218404,0.036655212,0.012218404,0.020618557,0.008018328,0.03207331,0.025582283,0.048491791,0.126002291,0.111874761,0.127147766,0.185948835,0.084765178,0.060710195,0.07674685,0.030927835,"5,628",0.845948827,0.02238806,0.01830135,0.043887704,0.000710732,0.068763326,"2,436",0.718801314,0.281198686,0.03849767,0.13247177,0.073310424,0.06185567,0.037690013,0.179974122,0.146516714,0.296038408,0.662703941,0.385246154,0.460228111,0.42502591,0.084765178,0.204623214,0.19761387,0.046391753,0.806578881,0.048319411,0.091506752,0.147822602,0.023513939,0.135266825,0.735218676,0.264781324
485,"1,355",8059010210,0.009594096,0.007380074,0.009594096,0.015498155,0.011808118,0.04797048,0.005166052,0.053136531,0.060516605,0.050184502,0.10701107,0.106273063,0.127675277,0.12398524,0.118081181,0.146125461,"3,297",0.920230513,0.008492569,0.013345466,0.021838035,0,0.036093418,"1,386",0.784271284,0.215728716,0.030229017,0.026671553,0.057564576,0.046494465,0.055503859,0.269178481,0.029587387,0.324394169,0.318284631,0.17281276,0.387340683,0.242909858,0.127675277,0.417891235,0.30404478,0.219188192,0.899844297,0.018329232,0.066727328,0.073554886,0,0.071000668,0.80256893,0.19743107
486,"1,229",8059010211,0.044751831,0.071602929,0.04637917,0.073230269,0.017900732,0.012205045,0.053702197,0.051261188,0.02278275,0.042310822,0.07078926,0.152156225,0.091131001,0.094385679,0.077298617,0.078112286,"2,795",0.880500894,0.027191413,0.010017889,0.02254025,0.000357782,0.059391771,"1,381",0.52570601,0.47429399,0.141003784,0.258772663,0.27827502,0.219690806,0.08414209,0.068486607,0.307567128,0.312945351,0.119824951,0.145699362,0.256231062,0.347785656,0.091131001,0.318126159,0.199034603,0.11716843,0.849961215,0.05868633,0.050089445,0.07592009,0.011836892,0.1168317,0.536577717,0.463422283
487,"1,475",8059010212,0.031864407,0.009491525,0.023050847,0.061694915,0.011525424,0.040677966,0.042033898,0.039322034,0.037288136,0.088135593,0.05559322,0.248813559,0.13559322,0.06440678,0.071864407,0.038644068,"3,845",0.872301691,0.024187256,0.011963589,0.015864759,0.001820546,0.073862159,"1,731",0.629693819,0.370306181,0.100398171,0.03430233,0.138305085,0.185084746,0.054175059,0.228257737,0.240739599,0.240057794,0.196115437,0.30349918,0.201226994,0.568716707,0.13559322,0.217082523,0.185042168,0.057966102,0.839666589,0.052202557,0.059817945,0.053435696,0.060231153,0.145296922,0.643552033,0.356447967
488,"1,792",8059010213,0.046875,0.064732143,0.026785714,0.020089286,0.042410714,0.060825893,0.032924107,0.040736607,0.049665179,0.119977679,0.05078125,0.119419643,0.154017857,0.080357143,0.065848214,0.024553571,"4,130",0.844552058,0.013559322,0.022276029,0.023728814,0.000242131,0.095641646,"1,832",0.72489083,0.27510917,0.147693452,0.233941672,0.160714286,0.060267857,0.199350845,0.341314524,0.188565341,0.248693648,0.261211993,0.413148942,0.183809433,0.272959184,0.154017857,0.270843091,0.169551199,0.036830357,0.804825147,0.029264638,0.111380145,0.07992341,0.008010681,0.18814014,0.741483081,0.258516919
489,"2,119",8059010303,0.01321378,0.013685701,0.028315243,0,0.01321378,0.045304389,0.053327041,0.050967437,0.064653138,0.054270882,0.084001888,0.18404908,0.096743747,0.112789051,0.080698443,0.104766399,"5,136",0.929127726,0.013434579,0.010903427,0.014797508,0.00097352,0.03076324,"2,182",0.726856095,0.273143905,0.041633894,0.049460061,0.169891458,0,0.06211115,0.25421815,0.305418508,0.311152028,0.34004056,0.18688441,0.304055912,0.420683611,0.096743747,0.380154573,0.207788744,0.157149599,0.911015318,0.02899541,0.054517134,0.049840978,0.032208053,0.060515481,0.743504789,0.256495211
490,"1,032",8059010304,0.012596899,0.031976744,0.020348837,0.033914729,0.039728682,0.052325581,0.031976744,0.03003876,0.034883721,0.117248062,0.124031008,0.132751938,0.129844961,0.092054264,0.08624031,0.03003876,"2,463",0.923670321,0.013804304,0.012180268,0.017864393,0.000812018,0.031668697,"1,114",0.738779174,0.261220826,0.03969023,0.115563809,0.122093023,0.101744186,0.186743999,0.29361642,0.183139535,0.183384166,0.183469516,0.403749375,0.448946592,0.303433001,0.129844961,0.310268141,0.222058383,0.04505814,0.904163196,0.029793373,0.06090134,0.060170864,0.02686489,0.062296638,0.755770296,0.244229704
491,"1,662",8059010305,0.044524669,0.021058965,0.036101083,0.015643803,0.046931408,0.028880866,0.036101083,0.081227437,0.018652226,0.069193742,0.09566787,0.217809868,0.087244284,0.058363418,0.098074609,0.044524669,"3,180",0.877672956,0.012893082,0.020754717,0.01572327,0.001257862,0.071698113,"1,573",0.57151939,0.42848061,0.140288045,0.076107005,0.216606498,0.046931408,0.22060029,0.162060246,0.206760748,0.495886844,0.098100628,0.238272,0.346282474,0.497851126,0.087244284,0.196713421,0.252530273,0.066787004,0.846410557,0.027826713,0.103773585,0.052959133,0.041615235,0.14103995,0.583706847,0.416293153
492,"1,216",8059010306,0,0,0,0.055098684,0.026315789,0,0,0.037828947,0.113486842,0.115131579,0.118421053,0.262335526,0.084703947,0.092927632,0.064144737,0.029605263,"2,403",0.930503537,0.013732834,0.007490637,0.017894299,0,0.030378693,"1,083",0.716528163,0.283471837,0,0,0,0.165296053,0.123696923,0,0,0.230942623,0.596879445,0.396461163,0.42864062,0.59962406,0.084703947,0.313211821,0.16516495,0.044407895,0.912742737,0.029639123,0.037453184,0.060271592,0,0.059759026,0.73288024,0.26711976
